location,date,precipitation,temp_max,temp_min,wind,weather
New York,9/24/2014,0,22.2,13.3,4.6,sun
New York,9/25/2014,5.8,17.8,15.6,6.5,rain
New York,9/26/2014,0,26.1,15,3.7,sun
New York,9/27/2014,0,28.9,16.7,3,sun
New York,9/28/2014,0,25.6,16.7,3.3,sun
New York,9/29/2014,0,25.6,17.8,2.4,sun
New York,9/30/2014,0.8,21.1,16.7,2.6,rain
New York,10/1/2014,0,19.4,16.7,5.1,sun
New York,10/2/2014,0,20,16.1,3.7,sun
New York,10/3/2014,0,20,12.8,3.2,sun
New York,10/4/2014,17.8,22.2,11.1,7.3,rain
New York,10/5/2014,0,16.1,8.3,5.8,sun
New York,10/6/2014,0,21.1,7.2,6.2,sun
New York,10/7/2014,0.5,23.3,18.3,7.6,rain
New York,10/8/2014,0.5,23.9,16.7,7.7,rain
New York,10/9/2014,0,20.6,13.3,6.3,sun
New York,10/10/2014,0,17.8,11.1,2.5,sun
New York,10/11/2014,11.4,15,10,3.7,rain
New York,10/12/2014,0,18.3,7.8,2.9,sun
New York,10/13/2014,2,18.9,7.8,2.6,rain
New York,10/14/2014,0,23.9,17.8,6,sun
New York,10/15/2014,0.3,24.4,20,7.5,rain
New York,10/16/2014,19.8,21.7,15.6,5.7,rain
New York,10/17/2014,0,22.2,15.6,5.8,sun
New York,10/18/2014,0,22.2,13.9,5.7,sun
New York,10/19/2014,0,14.4,6.7,7.7,sun
New York,10/20/2014,0,16.1,5.6,4.5,sun
New York,10/21/2014,1.3,19.4,11.7,2.9,rain
New York,10/22/2014,36.1,14.4,11.1,8.1,rain
New York,10/23/2014,3,12.2,10.6,9.2,rain
New York,10/24/2014,0,17.2,10.6,4.9,sun
New York,10/25/2014,0,20,10,5.3,sun
New York,10/26/2014,0,18.3,12.2,7.7,sun
New York,10/27/2014,0,17.8,10,5,sun
New York,10/28/2014,0,21.1,8.9,3.2,sun
New York,10/29/2014,0.8,23.3,11.1,4.3,rain
New York,10/30/2014,0,16.1,7.8,4.1,fog
New York,10/31/2014,0.3,12.8,7.8,4.5,rain
New York,11/1/2014,26.2,9.4,6.1,8.2,rain
New York,11/2/2014,0,10,5,11.7,sun
New York,11/3/2014,0,16.1,4.4,6.7,sun
New York,11/4/2014,0,19.4,10,4.5,sun
New York,11/5/2014,0,18.3,11.1,4.3,sun
New York,11/6/2014,10.9,12.2,9.4,2.8,rain
New York,11/7/2014,0,12.2,5,8.1,sun
New York,11/8/2014,0,8.9,2.2,5.3,sun
New York,11/9/2014,0,13.9,6.7,3.7,sun
New York,11/10/2014,0,15,3.3,1.9,sun
New York,11/11/2014,0,17.8,5.6,2.4,fog
New York,11/12/2014,0,18.9,7.2,3.2,drizzle
New York,11/13/2014,2.8,9.4,3.3,3.7,rain
New York,11/14/2014,1.8,6.7,2.8,6.4,rain
New York,11/15/2014,0,6.1,-1,4.1,sun
New York,11/16/2014,0,7.2,-0.5,3.3,sun
New York,11/17/2014,34.8,12.8,4.4,3.9,rain
New York,11/18/2014,0,7.8,-3.8,10.6,sun
New York,11/19/2014,0,2.8,-4.9,7.2,sun
New York,11/20/2014,0,8.9,0,7.4,sun
New York,11/21/2014,0,3.3,-2.1,6.9,sun
New York,11/22/2014,0,6.7,-3.2,6.1,sun
New York,11/23/2014,0,12.8,6.1,4.3,sun
New York,11/24/2014,11.4,17.8,12.8,8.8,rain
New York,11/25/2014,0,16.7,8.9,4.9,fog
New York,11/26/2014,25.4,11.1,2.2,7,snow
New York,11/27/2014,0.5,3.9,2.2,4.9,rain
New York,11/28/2014,0,5,-2.1,6,sun
New York,11/29/2014,0,7.8,-3.2,2.8,sun
New York,11/30/2014,0,11.7,7.2,4.6,sun
New York,12/1/2014,1.8,16.7,5.6,4.2,rain
New York,12/2/2014,2.3,8.3,2.2,6.1,rain
New York,12/3/2014,3.8,8.9,5.6,5.1,rain
New York,12/4/2014,0,8.3,2.2,4.5,sun
New York,12/5/2014,14,10,1.7,4.5,rain
New York,12/6/2014,31.5,11.1,5,3.3,rain
New York,12/7/2014,1.3,6.7,-0.5,9.7,rain
New York,12/8/2014,0,2.8,-3.2,6.9,sun
New York,12/9/2014,77.2,8.9,2.8,9.8,rain
New York,12/10/2014,2.8,5.6,1.1,7.3,snow
New York,12/11/2014,0,4.4,0,7.5,sun
New York,12/12/2014,0,5,0.6,7,sun
New York,12/13/2014,0,8.3,1.1,7.3,sun
New York,12/14/2014,0,8.3,2.8,5.3,sun
New York,12/15/2014,0,8.9,1.1,2.2,sun
New York,12/16/2014,7.6,10,0.6,1.8,rain
New York,12/17/2014,0.8,12.8,6.1,5.7,rain
New York,12/18/2014,0,6.7,3.3,7.2,sun
New York,12/19/2014,0,4.4,0,6.5,sun
New York,12/20/2014,0,1.1,-0.5,2.9,sun
New York,12/21/2014,0,3.3,0.6,3.2,sun
New York,12/22/2014,1,8.9,2.8,3.8,rain
New York,12/23/2014,5.3,10,8.3,5.1,rain
New York,12/24/2014,26.7,13.9,8.3,4.7,rain
New York,12/25/2014,1.5,13.9,5.6,7.6,rain
New York,12/26/2014,0,10.6,3.3,4.7,sun
New York,12/27/2014,0,12.2,2.8,2.8,sun
New York,12/28/2014,1.3,12.2,5.6,4.7,rain
New York,12/29/2014,0,7.8,1.7,4.9,sun
New York,12/30/2014,0,2.2,-2.1,4.2,sun
New York,12/31/2014,0,1.1,-2.1,5.3,sun
New York,1/1/2015,0,4.4,-2.1,7.7,sun
New York,1/2/2015,0,7.2,1.7,6.1,sun
New York,1/3/2015,23.9,8.3,-1,4.1,rain
New York,1/4/2015,11.9,12.8,6.1,4.5,rain
New York,1/5/2015,0,10.6,-4.9,8.8,sun
New York,1/6/2015,1.8,-4.9,-7.1,3.8,snow
New York,1/7/2015,0,-3.8,-12.1,9.6,sun
New York,1/8/2015,0,-5.5,-13.2,7.7,sun
New York,1/9/2015,1.8,1.1,-6,8.8,snow
New York,1/10/2015,0,-4.3,-7.7,7.4,sun
New York,1/11/2015,0,3.3,-6.6,4.9,sun
New York,1/12/2015,17.8,4.4,1.1,2.7,rain
New York,1/13/2015,0,2.8,-7.1,6.8,sun
New York,1/14/2015,0,0.6,-7.1,5.2,sun
New York,1/15/2015,0,1.7,-2.7,4.4,sun
New York,1/16/2015,0,7.2,-6.6,8.2,sun
New York,1/17/2015,0,0,-7.7,4.7,sun
New York,1/18/2015,41.1,8.3,-2.7,2.8,rain
New York,1/19/2015,0,7.2,1.7,6.8,sun
New York,1/20/2015,0,5,0,5.4,sun
New York,1/21/2015,0,3.3,-3.2,2.7,sun
New York,1/22/2015,0,5,-0.5,3.6,sun
New York,1/23/2015,0,3.9,-2.1,4.7,sun
New York,1/24/2015,19.1,4.4,0.6,5.1,snow
New York,1/25/2015,0,7.2,0,6.7,sun
New York,1/26/2015,8.4,0,-4.3,8.2,snow
New York,1/27/2015,7.9,-2.7,-6.6,8.5,snow
New York,1/28/2015,0,0.6,-8.2,6.2,sun
New York,1/29/2015,0.3,2.8,-8.2,3.7,rain
New York,1/30/2015,1,3.3,-7.1,8.4,snow
New York,1/31/2015,0,-2.7,-9.9,10.3,sun
New York,2/1/2015,0.8,2.2,-6,3.9,snow
New York,2/2/2015,30,1.7,-9.3,8.5,snow
New York,2/3/2015,0,-3.2,-9.9,6.4,sun
New York,2/4/2015,0,3.9,-5.5,6.1,sun
New York,2/5/2015,0,3.9,-9.3,8.8,snow
New York,2/6/2015,0,-2.7,-10.5,6.3,sun
New York,2/7/2015,0,2.8,-3.8,3.7,sun
New York,2/8/2015,0,5.6,-1.6,3.9,drizzle
New York,2/9/2015,3.6,-1.6,-3.2,7.7,snow
New York,2/10/2015,0,4.4,-3.2,6.9,sun
New York,2/11/2015,0,1.7,-4.9,4.5,sun
New York,2/12/2015,0,4.4,-7.7,5.9,sun
New York,2/13/2015,0,-4.9,-12.7,8.4,sun
New York,2/14/2015,0.3,1.7,-8.8,4.7,snow
New York,2/15/2015,0.3,-2.7,-14.9,12.4,snow
New York,2/16/2015,0,-4.9,-14.9,6.6,sun
New York,2/17/2015,4.8,-2.7,-8.8,3.1,snow
New York,2/18/2015,0,-0.5,-9.3,2.6,sun
New York,2/19/2015,0,-2.7,-12.7,9.5,sun
New York,2/20/2015,0,-6,-16,8.4,sun
New York,2/21/2015,15,0.6,-11.6,4.4,snow
New York,2/22/2015,5.1,6.1,0,1.8,snow
New York,2/23/2015,0,3.3,-12.7,8.5,sun
New York,2/24/2015,0,-2.1,-13.8,4.2,sun
New York,2/25/2015,0,2.8,-7.1,4.8,sun
New York,2/26/2015,0,0,-4.9,5.7,sun
New York,2/27/2015,0,0,-6.6,4.6,sun
New York,2/28/2015,0,-0.5,-9.3,3.7,sun
New York,3/1/2015,13,0.6,-6.6,2.1,snow
New York,3/2/2015,0,3.9,-2.1,6.8,drizzle
New York,3/3/2015,17.8,2.2,-7.1,4,snow
New York,3/4/2015,7.6,5,0.6,4.9,rain
New York,3/5/2015,18.5,5,-6,5.9,snow
New York,3/6/2015,0,-3.8,-10.5,4.3,drizzle
New York,3/7/2015,0,2.8,-8.8,5.3,sun
New York,3/8/2015,0,8.9,-1,4.4,sun
New York,3/9/2015,0.5,12.2,0,3.8,rain
New York,3/10/2015,12.4,10,1.1,1.4,rain
New York,3/11/2015,0.5,16.7,4.4,5.2,rain
New York,3/12/2015,0,10,2.2,8.8,sun
New York,3/13/2015,0,5,-1,3.6,sun
New York,3/14/2015,28.2,9.4,3.9,4,rain
New York,3/15/2015,0,7.8,2.8,9,sun
New York,3/16/2015,0,10,2.2,3.9,sun
New York,3/17/2015,0.5,15.6,1.1,8.2,rain
New York,3/18/2015,0,5,-1,8.4,sun
New York,3/19/2015,0,6.7,-1,5.3,sun
New York,3/20/2015,8.4,4.4,-0.5,4.6,snow
New York,3/21/2015,0.5,8.9,-1,4.1,rain
New York,3/22/2015,0,7.2,-2.1,7.7,sun
New York,3/23/2015,0,5,-4.3,6.9,sun
New York,3/24/2015,0,6.1,-3.2,3.8,sun
New York,3/25/2015,3,7.8,-1,2.5,rain
New York,3/26/2015,6.4,12.2,5,4.2,rain
New York,3/27/2015,5.8,8.3,5,4.9,rain
New York,3/28/2015,0,5.6,-2.1,7.8,sun
New York,3/29/2015,0,7.8,-2.7,6.1,sun
New York,3/30/2015,0,14.4,2.2,6.7,sun
New York,3/31/2015,0.8,8.9,2.8,5.3,rain
New York,4/1/2015,0,11.7,1.1,5.1,sun
New York,4/2/2015,0,13.9,0.6,6.4,sun
New York,4/3/2015,2.8,15,7.8,3.4,rain
New York,4/4/2015,0,13.3,6.7,9.3,fog
New York,4/5/2015,0,18.3,3.3,5.8,sun
New York,4/6/2015,0,15.6,3.9,4.7,sun
New York,4/7/2015,0.8,13.9,6.7,3.8,rain
New York,4/8/2015,0.3,9.4,2.2,6.5,rain
New York,4/9/2015,0,6.7,3.3,5.1,fog
New York,4/10/2015,4.8,14.4,4.4,3.7,rain
New York,4/11/2015,0,16.1,7.2,7.5,sun
New York,4/12/2015,0,16.1,6.1,4,sun
New York,4/13/2015,0,16.7,6.1,6.4,sun
New York,4/14/2015,1,18.9,10,2.6,rain
New York,4/15/2015,0,22.2,10,5.4,sun
New York,4/16/2015,0,15.6,8.9,4.9,sun
New York,4/17/2015,2.8,20.6,11.1,4.4,rain
New York,4/18/2015,0,22.8,10.6,4.1,sun
New York,4/19/2015,0,16.7,8.3,5.4,sun
New York,4/20/2015,22.1,14.4,8.3,7,rain
New York,4/21/2015,1.5,19.4,10,5.4,rain
New York,4/22/2015,4.8,17.2,7.8,6.2,rain
New York,4/23/2015,0,12.2,5.6,8.4,sun
New York,4/24/2015,0,11.1,3.9,9.7,sun
New York,4/25/2015,0,15,3.9,4.8,sun
New York,4/26/2015,0,15,6.1,4.7,sun
New York,4/27/2015,0,17.2,9.4,6.6,sun
New York,4/28/2015,0,21.7,10.6,6.1,sun
New York,4/29/2015,0,25,10,5.3,sun
New York,4/30/2015,0,17.2,8.9,5.6,sun
New York,5/1/2015,0,13.3,8.3,3.6,sun
New York,5/2/2015,0,16.1,6.1,3.1,sun
New York,5/3/2015,0,19.4,7.8,3.4,sun
New York,5/4/2015,0,23.3,10,4.5,sun
New York,5/5/2015,0,27.8,12.8,2.4,sun
New York,5/6/2015,0,21.1,12.2,3.4,sun
New York,5/7/2015,0,22.2,10.6,2.8,drizzle
New York,5/8/2015,0,22.2,11.7,2.6,fog
New York,5/9/2015,0.5,17.8,14.4,2.8,rain
New York,5/10/2015,0,23.3,14.4,4.3,drizzle
New York,5/11/2015,0,25,16.7,4.2,fog
New York,5/12/2015,0.3,30.6,18.3,5.7,rain
New York,5/13/2015,0,22.8,12.8,7.4,sun
New York,5/14/2015,0,21.7,10.6,5.2,sun
New York,5/15/2015,0,21.7,11.7,5.1,sun
New York,5/16/2015,10.4,21.1,14.4,2.3,rain
New York,5/17/2015,0,27.2,16.1,2.9,drizzle
New York,5/18/2015,0,20,13.9,4.3,drizzle
New York,5/19/2015,0,23.9,13.9,2.5,drizzle
New York,5/20/2015,0,20.6,12.2,7.1,sun
New York,5/21/2015,0,16.7,11.1,2.8,sun
New York,5/22/2015,0,26.1,12.2,6.1,sun
New York,5/23/2015,0,20,10.6,6.6,sun
New York,5/24/2015,0,23.3,11.7,6.3,sun
New York,5/25/2015,0,25,13.9,5.7,sun
New York,5/26/2015,0,24.4,15.6,5.7,sun
New York,5/27/2015,0,23.3,16.1,6.3,sun
New York,5/28/2015,0,25.6,15.6,3.4,drizzle
New York,5/29/2015,0,26.7,17.2,3.3,sun
New York,5/30/2015,0,25.6,16.7,6.2,drizzle
New York,5/31/2015,0.5,26.1,17.2,4.6,rain
New York,6/1/2015,19.8,17.2,11.1,5.4,rain
New York,6/2/2015,8.6,13.3,10.6,4.5,rain
New York,6/3/2015,0,20,11.7,3.9,sun
New York,6/4/2015,0,19.4,12.8,5.1,sun
New York,6/5/2015,0,20.6,13.9,2.4,sun
New York,6/6/2015,5.1,26.1,15,4,rain
New York,6/7/2015,0,21.7,13.3,4,sun
New York,6/8/2015,0.5,22.8,16.1,8.1,rain
New York,6/9/2015,0,29.4,17.8,6.1,fog
New York,6/10/2015,0,26.1,18.3,4.9,sun
New York,6/11/2015,0,30.6,18.9,4.3,drizzle
New York,6/12/2015,0,29.4,21.7,4.6,sun
New York,6/13/2015,0,31.1,19.4,4.8,sun
New York,6/14/2015,7.9,30,18.9,3.6,rain
New York,6/15/2015,27.7,27.2,18.9,3.7,rain
New York,6/16/2015,2,26.1,18.9,3,rain
New York,6/17/2015,0,27.2,18.9,4.3,sun
New York,6/18/2015,0,21.7,18.3,3.6,sun
New York,6/19/2015,0,31.7,19.4,3,sun
New York,6/20/2015,8.1,23.9,19.4,4.7,rain
New York,6/21/2015,13,32.2,21.7,5.8,rain
New York,6/22/2015,0,31.7,23.3,5.1,sun
New York,6/23/2015,0.5,31.7,22.2,4.9,rain
New York,6/24/2015,0,30,20.6,4.9,sun
New York,6/25/2015,0,27.8,19.4,4.1,sun
New York,6/26/2015,0,27.2,20.6,3,sun
New York,6/27/2015,25.9,21.7,16.7,5.3,rain
New York,6/28/2015,7.6,24.4,17.8,4.6,rain
New York,6/29/2015,0,26.1,17.8,5.6,sun
New York,6/30/2015,0,27.2,18.9,5.4,sun
New York,7/1/2015,6.6,29.4,21.7,6.1,rain
New York,7/2/2015,0.8,26.7,20.6,2.4,rain
New York,7/3/2015,0,27.8,18.3,3.8,sun
New York,7/4/2015,0.3,26.7,19.4,2.6,rain
New York,7/5/2015,0,27.2,19.4,4.4,sun
New York,7/6/2015,0,28.3,20.6,3.5,sun
New York,7/7/2015,0,28.9,23.3,5.2,drizzle
New York,7/8/2015,13.5,31.7,23.3,3.3,rain
New York,7/9/2015,8.1,25,22.2,3.8,rain
New York,7/10/2015,0,30,22.8,4.7,sun
New York,7/11/2015,0,30,21.1,3.3,sun
New York,7/12/2015,0,30,21.7,3.6,sun
New York,7/13/2015,0,28.9,22.2,3.2,sun
New York,7/14/2015,3.3,26.7,22.8,2.6,rain
New York,7/15/2015,1,27.8,22.8,3.8,rain
New York,7/16/2015,0,26.1,18.9,4.6,sun
New York,7/17/2015,0,26.7,19.4,5.4,sun
New York,7/18/2015,0.5,28.3,22.8,5.1,rain
New York,7/19/2015,0,31.7,23.9,4.3,fog
New York,7/20/2015,0,35,26.1,4.7,sun
New York,7/21/2015,0,31.7,24.4,4.3,sun
New York,7/22/2015,0,31.7,22.2,6,sun
New York,7/23/2015,0,31.1,21.1,4.4,sun
New York,7/24/2015,0,30.6,20,3.6,sun
New York,7/25/2015,0,28.9,21.1,3.9,sun
New York,7/26/2015,0,30.6,21.7,6,sun
New York,7/27/2015,0,29.4,23.9,4.1,sun
New York,7/28/2015,0,31.7,22.8,3.9,sun
New York,7/29/2015,0,35,23.3,4.5,drizzle
New York,7/30/2015,24.6,29.4,24.4,5.1,rain
New York,7/31/2015,0,33.9,22.8,3.6,sun
New York,8/1/2015,0,32.8,23.3,5.6,sun
New York,8/2/2015,0,30.6,21.1,3.6,sun
New York,8/3/2015,0,31.7,21.7,5.9,sun
New York,8/4/2015,0.3,33.3,21.1,5.2,rain
New York,8/5/2015,0,32.8,21.7,4.7,sun
New York,8/6/2015,0,30,20.6,3,sun
New York,8/7/2015,0,30,20.6,3.6,sun
New York,8/8/2015,0,28.3,19.4,3,sun
New York,8/9/2015,0,30.6,18.9,3.9,sun
New York,8/10/2015,0,27.2,20,4.3,sun
New York,8/11/2015,28.7,27.2,22.2,6,rain
New York,8/12/2015,0,31.1,22.8,5,sun
New York,8/13/2015,0,30.6,20.6,3.4,sun
New York,8/14/2015,0,30,18.9,3.7,sun
New York,8/15/2015,0,31.1,21.1,4.6,sun
New York,8/16/2015,0,32.2,23.3,3.2,sun
New York,8/17/2015,0,32.8,23.3,4.1,sun
New York,8/18/2015,0,30,23.9,5.5,sun
New York,8/19/2015,0,30,24.4,4.7,sun
New York,8/20/2015,0,30.6,25,5.9,sun
New York,8/21/2015,63,30.6,22.8,3.8,rain
New York,8/22/2015,0,30,21.1,3.9,sun
New York,8/23/2015,0,28.3,20.6,2.3,sun
New York,8/24/2015,0,28.9,21.7,3.4,sun
New York,8/25/2015,0.3,29.4,23.9,5,rain
New York,8/26/2015,0,28.9,20,4.5,sun
New York,8/27/2015,0,28.3,20,4.2,sun
New York,8/28/2015,0,27.8,17.8,3,sun
New York,8/29/2015,0,28.9,20,3.9,sun
New York,8/30/2015,0,28.9,20.6,4.3,sun
New York,8/31/2015,0,32.8,23.9,5.1,sun
New York,9/1/2015,0,30.6,22.8,3.1,sun
New York,9/2/2015,0,30,21.7,3.9,drizzle
New York,9/3/2015,0,33.9,22.8,2.4,sun
New York,9/4/2015,0,29.4,21.1,4.9,drizzle
New York,9/5/2015,0,27.2,17.2,3.1,sun
New York,9/6/2015,0,26.7,16.7,3.1,sun
New York,9/7/2015,0,30,21.1,5.4,sun
New York,9/8/2015,0,32.8,22.8,5.7,sun
New York,9/9/2015,1.8,30.6,23.9,5,rain
New York,9/10/2015,30,26.1,21.7,3.6,rain
New York,9/11/2015,0.8,27.8,18.9,4.5,rain
New York,9/12/2015,6.9,26.7,20,5.2,rain
New York,9/13/2015,1,26.1,16.7,5.5,rain
New York,9/14/2015,0,25.6,15.6,6.3,sun
New York,9/15/2015,0,26.7,16.7,3.4,drizzle
New York,9/16/2015,0,28.9,16.7,1.9,sun
New York,9/17/2015,0,28.9,17.8,2.8,drizzle
New York,9/18/2015,0,28.3,18.3,3.1,sun
New York,9/19/2015,0,26.7,20,4.1,drizzle
New York,9/20/2015,0,26.7,17.8,6.3,sun
New York,9/21/2015,0,22.2,15,4.7,sun
New York,9/22/2015,0,22.8,17.2,4.3,sun
New York,9/23/2015,0,26.7,14.4,2.6,sun
New York,9/24/2015,0,28.3,15,3.4,sun
New York,9/25/2015,0,23.9,17.2,4.1,sun
New York,9/26/2015,0,22.8,15,4.7,sun
New York,9/27/2015,0,22.2,13.3,3.2,sun
New York,9/28/2015,1,26.1,16.1,2.7,rain
New York,9/29/2015,3.3,26.7,20.6,3.3,rain
New York,9/30/2015,20.8,25.6,15.6,7.3,rain
New York,10/1/2015,2,16.1,13.3,6.7,rain
New York,10/2/2015,46,13.9,10,8.3,rain
New York,10/3/2015,4.1,13.9,10.6,8.7,rain
New York,10/4/2015,0,18.9,12.2,6.9,sun
New York,10/5/2015,0,19.4,11.7,5.3,sun
New York,10/6/2015,0,23.3,10.6,2.6,sun
New York,10/7/2015,0,21.7,13.9,3.2,sun
New York,10/8/2015,0,21.1,12.8,2.8,sun
New York,10/9/2015,7.1,23.3,16.1,6,rain
New York,10/10/2015,0,18.9,11.1,4.2,sun
New York,10/11/2015,0,20,10,4.3,sun
New York,10/12/2015,0,22.2,11.7,3.8,sun
New York,10/13/2015,0,23.3,15.6,4.2,sun
New York,10/14/2015,0,21.1,14.4,5.2,sun
New York,10/15/2015,0,18.3,11.1,5,sun
New York,10/16/2015,0,18.9,12.2,5.5,sun
New York,10/17/2015,0,14.4,6.1,6.2,sun
New York,10/18/2015,0,11.7,3.3,5.9,sun
New York,10/19/2015,0,11.1,2.2,4.9,sun
New York,10/20/2015,0,21.1,9.4,7,sun
New York,10/21/2015,0,21.7,11.1,2.7,sun
New York,10/22/2015,0,21.1,11.7,4.2,sun
New York,10/23/2015,0,18.9,6.7,6.5,sun
New York,10/24/2015,0,15,5.6,4.2,sun
New York,10/25/2015,0.5,21.1,9.4,6.5,rain
New York,10/26/2015,0,15.6,7.2,3,sun
New York,10/27/2015,0,15,5.6,3.5,sun
New York,10/28/2015,45.5,20,11.1,8.8,rain
New York,10/29/2015,1.5,23.3,15,6.9,rain
New York,10/30/2015,0,17.2,8.3,6.1,sun
New York,10/31/2015,0,12.8,4.4,3,sun
New York,11/1/2015,0,17.8,12.2,5.4,sun
New York,11/2/2015,0,18.3,10.6,2.2,sun
New York,11/3/2015,0,21.1,7.2,2,fog
New York,11/4/2015,0,20.6,10,2.8,fog
New York,11/5/2015,0.3,20.6,11.7,1.6,rain
New York,11/6/2015,0,23.9,16.7,4.2,drizzle
New York,11/7/2015,0,21.1,12.8,5,sun
New York,11/8/2015,0,15.6,6.1,4.4,sun
New York,11/9/2015,0,15,3.9,1.5,sun
New York,11/10/2015,11.4,15,11.7,5.4,rain
New York,11/11/2015,2.3,15,10,5.7,rain
New York,11/12/2015,1.3,15.6,11.1,4.9,rain
New York,11/13/2015,0,16.1,8.9,9.1,sun
New York,11/14/2015,0,10.6,5.6,7.8,sun
New York,11/15/2015,0,15,4.4,5.7,sun
New York,11/16/2015,0,20.6,7.2,4.1,sun
New York,11/17/2015,0,11.7,4.4,3.6,sun
New York,11/18/2015,0,15.6,6.1,5,sun
New York,11/19/2015,14.7,17.2,14.4,8.5,rain
New York,11/20/2015,0,17.2,7.2,5.7,fog
New York,11/21/2015,0,12.8,5.6,4.7,sun
New York,11/22/2015,0,14.4,6.7,5.8,sun
New York,11/23/2015,0,7.8,1.7,6.8,sun
New York,11/24/2015,0,8.9,-0.5,3.1,sun
New York,11/25/2015,0,10.6,0,1.7,sun
New York,11/26/2015,0,15.6,1.7,2.9,fog
New York,11/27/2015,0,17.2,6.1,2.4,fog
New York,11/28/2015,0.5,18.3,7.8,3.6,rain
New York,11/29/2015,0,10,3.3,5.1,sun
New York,11/30/2015,0,10,1.1,4,sun
New York,12/1/2015,7.4,11.7,7.8,4.9,rain
New York,12/2/2015,3,13.9,8.3,2,rain
New York,12/3/2015,0,13.3,7.2,7.2,sun
New York,12/4/2015,0,11.7,5,4.7,sun
New York,12/5/2015,0,11.7,1.7,2.4,sun
New York,12/6/2015,0,10.6,3.3,2.9,sun
New York,12/7/2015,0,12.8,4.4,3.4,drizzle
New York,12/8/2015,0,10.6,4.4,3.5,sun
New York,12/9/2015,0,12.8,1.1,3.4,sun
New York,12/10/2015,0,15,8.9,3,drizzle
New York,12/11/2015,0,14.4,7.8,2.7,drizzle
New York,12/12/2015,0,17.8,9.4,1.9,fog
New York,12/13/2015,0,21.1,11.7,3.1,drizzle
New York,12/14/2015,9.1,16.1,11.7,4.8,rain
New York,12/15/2015,2.3,17.8,11.7,8.2,rain
New York,12/16/2015,1.3,11.7,7.2,4.1,rain
New York,12/17/2015,29.7,15,10,4.1,rain
New York,12/18/2015,0.3,14.4,3.9,6.1,rain
New York,12/19/2015,0,5,2.2,9,sun
New York,12/20/2015,0,6.7,1.7,5.1,sun
New York,12/21/2015,0,12.8,3.3,5.3,sun
New York,12/22/2015,4.8,15.6,11.1,3.8,rain
New York,12/23/2015,29.5,17.2,8.9,4.5,rain
New York,12/24/2015,0.5,20.6,13.9,4.9,rain
New York,12/25/2015,2.5,17.8,11.1,0.9,rain
New York,12/26/2015,0.3,15.6,9.4,4.8,rain
New York,12/27/2015,2,17.2,8.9,5.5,rain
New York,12/28/2015,1.3,8.9,1.7,6.3,snow
New York,12/29/2015,16.8,9.4,1.1,5.3,rain
New York,12/30/2015,9.4,10.6,5,3,rain
New York,12/31/2015,1.5,11.1,6.1,5.5,rain
